Date,Symbol,Type,Premium,Spot Price,Strike Price,Price,Bid,Ask,Contracts,Open Interest,Order Type,Expiring,Golden Sweep,Highly Unusual,Unusual,Aggressive,Sales Flow,Bid/Ask,Delta,IV,ExpiryDate,BidAskSpread,ExpiresInDays
2025-03-05 18:58:58,TSLA,CALL,119625.0,274.8408,270,15.95,15.95,16.05,75,2421,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.5875,0.768,2025-03-14,0.1,9
2025-03-05 18:58:58,SPY,PUT,156750.0,581.325,570,6.27,6.27,6.3,250,89625,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.3354,0.2273,2025-03-21,0.03,16
2025-03-05 18:58:58,SPX,CALL,68600.0,5824.5232,5880,1.75,1.75,1.8,392,1690,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.0915,0.468,2025-03-05,0.05,0
2025-03-05 18:58:57,SPX,PUT,145860.0,5824.5577,5780,3.9,3.8,3.9,374,845,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.1618,0.5149,2025-03-05,0.1,0
2025-03-05 18:58:51,SPY,CALL,233580.0,581.36,580,2.55,2.52,2.56,916,11056,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.6207,0.4551,2025-03-05,0.04,0
2025-03-05 18:58:47,SPY,CALL,288327.0,581.355,579,3.2001,3.2,3.25,901,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.7014,0.4563,2025-03-05,0.05,0
2025-03-05 18:58:44,SPX,CALL,107640.0,5824.6476,5820,19.5709,19.5,19.6,55,946,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.5445,0.4867,2025-03-05,0.1,0
2025-03-05 18:58:42,SPY,CALL,150352.0,581.365,579,3.1922,3.23,3.25,471,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6984,0.4658,2025-03-05,0.02,0
2025-03-05 18:58:42,QQQ,CALL,485579.0,500.33,500,9.7116,9.66,9.74,500,1917,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.5269,0.2922,2025-03-14,0.08,9
2025-03-05 18:58:31,SPY,CALL,217500.0,581.32,576,7.25,7.22,7.25,300,1903,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.7061,0.3147,2025-03-06,0.03,1
2025-03-05 18:58:30,NVDA,CALL,468216.0,117.275,120,1.7335,1.71,1.72,2701,40584,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.3677,0.7938,2025-03-07,0.01,2
2025-03-05 18:58:28,SPX,CALL,51840.0,5822.085,5870,2.5791,2.6,2.65,201,832,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.1262,0.4697,2025-03-05,0.05,0
2025-03-05 18:58:19,TSLA,CALL,225320.0,274.4445,300,4.3,4.3,4.4,524,6812,Sweep,,FALSE,FALSE,FALSE,TRUE,TRUE,B,0.2445,0.7337,2025-03-14,0.1,9
2025-03-05 18:58:16,SPY,PUT,143290.0,580.88,575,8.05,8.01,8.05,178,77054,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.4079,0.2203,2025-03-21,0.04,16
2025-03-05 18:58:08,PLTR,CALL,169000.0,88.25,85,16.9,16.9,16.95,100,1017,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.6352,0.6959,2025-07-18,0.05,135
2025-03-05 18:58:08,AAPL,PUT,164050.0,235.53,195,8.5,8.35,8.5,193,10232,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.1896,0.3001,2026-03-20,0.15,380
2025-03-05 18:58:03,SPY,PUT,136000.0,580.77,578,2.72,2.72,2.75,500,1759,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.3858,0.3124,2025-03-06,0.03,1
2025-03-05 18:58:00,QQQ,PUT,211800.0,499.8207,514,21.18,20.9,21.18,100,12,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.6367,0.2163,2025-04-11,0.28,37
2025-03-05 18:57:41,QQQ,CALL,153600.0,500.01,494,9.6,9.57,9.6,160,858,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6676,0.3949,2025-03-07,0.03,2
2025-03-05 18:57:38,SPY,PUT,137783.0,580.88,565,6.53,6.53,6.54,211,11657,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.3036,0.214,2025-03-31,0.01,26
2025-03-05 18:57:38,SPY,PUT,123728.0,580.88,571,8.14,8.14,8.15,152,1538,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.3668,0.2049,2025-03-31,0.01,26
2025-03-05 18:57:37,SPY,CALL,105468.0,580.8606,580,20.68,20.66,20.73,51,2490,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.5603,0.1764,2025-05-16,0.07,72
2025-03-05 18:57:33,SPY,CALL,487336.0,580.885,579,2.9375,2.9,2.94,1659,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.6596,0.4685,2025-03-05,0.04,0
2025-03-05 18:57:31,SPY,CALL,264566.0,580.89,579,2.9396,2.9,2.93,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6612,0.4648,2025-03-05,0.03,0
2025-03-05 18:57:28,SPY,CALL,266341.0,580.8701,579,2.9236,2.88,2.91,911,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6602,0.4628,2025-03-05,0.03,0
2025-03-05 18:57:28,META,CALL,124875.0,653.0952,650,11.25,11.3,11.5,111,3246,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.565,0.4773,2025-03-07,0.2,2
2025-03-05 18:57:24,SPY,CALL,259640.0,580.91,579,2.9505,2.9,2.94,880,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6631,0.4637,2025-03-05,0.04,0
2025-03-05 18:57:20,NVDA,CALL,502840.0,117.275,123,2.6,2.59,2.6,1934,6610,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.3455,0.6462,2025-03-14,0.01,9
2025-03-05 18:57:20,NVDA,CALL,130000.0,117.275,118,2.6,2.58,2.6,500,13407,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.4772,0.8179,2025-03-07,0.02,2
2025-03-05 18:57:16,SPY,CALL,375424.0,580.915,552,29.33,29.25,29.33,128,0,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.9786,0.3368,2025-03-07,0.08,2
2025-03-05 18:57:16,NVDA,CALL,173565.0,117.235,120,1.71,1.7,1.71,1015,40584,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.3659,0.795,2025-03-07,0.01,2
2025-03-05 18:57:16,NVDA,CALL,223125.0,117.235,115,4.25,4.2,4.25,525,17520,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6337,0.8403,2025-03-07,0.05,2
2025-03-05 18:57:13,SPY,CALL,226432.0,580.795,579,2.8198,2.82,2.86,803,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6577,0.4513,2025-03-05,0.04,0
2025-03-05 18:57:11,SPY,CALL,313178.0,580.8088,579,2.8265,2.84,2.88,1108,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6579,0.4543,2025-03-05,0.04,0
2025-03-05 18:57:09,SPY,CALL,256003.0,580.8098,579,2.8445,2.85,2.88,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6571,0.4568,2025-03-05,0.03,0
2025-03-05 18:57:07,TSLA,PUT,139320.0,274.81,275,8.1,8.1,8.15,172,9127,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.4864,0.9693,2025-03-07,0.05,2
2025-03-05 18:57:07,SPX,CALL,122400.0,5819.7706,5820,17,16.9,17.2,72,946,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.4993,0.482,2025-03-05,0.3,0
2025-03-05 18:57:05,NVDA,CALL,170340.0,117.2053,120,1.7,1.69,1.7,1002,40584,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.3644,0.7952,2025-03-07,0.01,2
2025-03-05 18:57:02,QQQ,PUT,130500.0,500.0235,495,13.05,13.01,13.12,100,14344,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,-0.4205,0.2398,2025-04-17,0.11,43
2025-03-05 18:57:01,JPM,CALL,123574.0,251.055,260,2.74,2.68,2.74,451,3908,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.3019,0.2811,2025-03-21,0.06,16
2025-03-05 18:56:52,SPY,PUT,56000.0,580.9,577,0.56,0.56,0.57,1000,5421,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.2063,0.4842,2025-03-05,0.01,0
2025-03-05 18:56:48,NVDA,PUT,102340.0,117.1541,122,15.05,15,15.05,68,6604,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.4881,0.5198,2025-06-20,0.05,107
2025-03-05 18:56:27,SPY,CALL,255338.0,580.785,579,2.8277,2.84,2.88,903,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6546,0.4575,2025-03-05,0.04,0
2025-03-05 18:56:25,SPY,CALL,265143.0,580.83,579,2.8757,2.89,2.92,922,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6565,0.463,2025-03-05,0.03,0
2025-03-05 18:56:22,SPY,CALL,513953.0,580.79,579,2.8553,2.86,2.89,1800,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6536,0.4619,2025-03-05,0.03,0
2025-03-05 18:56:22,NVDA,CALL,100149.0,117.1201,118,2.51,2.51,2.53,399,13407,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.4684,0.8131,2025-03-07,0.02,2
2025-03-05 18:56:20,META,CALL,132405.0,653.38,700,13.3742,13.35,13.45,99,9445,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.306,0.3248,2025-04-17,0.1,43
2025-03-05 18:56:14,SPY,CALL,253195.0,580.8345,560,32.05,31.73,32.05,79,444,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.7115,0.2025,2025-04-30,0.32,56
2025-03-05 18:56:14,META,CALL,133500.0,653.38,700,13.35,13.35,13.45,100,9445,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.306,0.3248,2025-04-17,0.1,43
2025-03-05 18:56:13,NVDA,CALL,170530.0,117.155,120,1.6901,1.68,1.69,1009,40584,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.3622,0.7976,2025-03-07,0.01,2
2025-03-05 18:56:05,AAPL,PUT,104400.0,235.58,190,5.8,5.8,5.9,180,4249,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.1545,0.3089,2025-12-19,0.1,289
2025-03-05 18:55:56,TSLA,PUT,249330.0,274.6794,267.5,4.9866,5,5.1,500,3254,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.3468,0.9911,2025-03-07,0.1,2
2025-03-05 18:55:56,NVDA,CALL,108080.0,117.025,116,5.6,5.6,5.65,193,3275,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.56,0.6794,2025-03-14,0.05,9
2025-03-05 18:55:56,AAPL,PUT,189550.0,235.5501,195,8.5,8.5,8.55,223,10232,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.1896,0.3002,2026-03-20,0.05,380
2025-03-05 18:55:55,TSLA,CALL,320680.0,274.85,275,8.098,8.1,8.2,396,7445,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.5153,0.9715,2025-03-07,0.1,2
2025-03-05 18:55:54,TSLA,PUT,108300.0,274.85,280,10.83,10.8,10.9,100,12921,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,-0.5833,0.9607,2025-03-07,0.1,2
2025-03-05 18:55:48,QQQ,CALL,1016064.0,499.8955,499,10.08,10.06,10.08,1008,221,Sweep,,TRUE,FALSE,FALSE,FALSE,FALSE,A,0.5376,0.2942,2025-03-14,0.02,9
2025-03-05 18:55:47,SPY,CALL,470000.0,580.82,580,9.4,9.4,9.44,500,2608,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.5395,0.2334,2025-03-14,0.04,9
2025-03-05 18:55:46,TSLA,CALL,317170.0,274.83,270,16.1,16.05,16.1,197,2421,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.5869,0.7773,2025-03-14,0.05,9
2025-03-05 18:55:46,SPY,CALL,104172.0,580.83,590,10.3141,10.32,10.33,101,31157,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.4298,0.1699,2025-04-17,0.01,43
2025-03-05 18:55:45,META,CALL,1085270.0,653.3006,650,18.0878,18.05,18.15,600,1367,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.555,0.3906,2025-03-14,0.1,9
2025-03-05 18:55:44,META,CALL,421880.0,653.355,645,21.2,21.1,21.2,199,379,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6034,0.3967,2025-03-14,0.1,9
2025-03-05 18:55:44,META,CALL,114000.0,653.355,650,11.4,11.4,11.7,100,3246,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.5693,0.4773,2025-03-07,0.3,2
2025-03-05 18:55:43,BABA,CALL,138000.0,140.23,135,9.2,9.1,9.2,150,19701,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6627,0.5244,2025-03-21,0.1,16
2025-03-05 18:55:38,SPY,CALL,103500.0,580.8105,580,20.7,20.67,20.7,50,2490,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.5598,0.1769,2025-05-16,0.03,72
2025-03-05 18:55:36,C,PUT,376830.0,72.5389,62.5,1.58,1.58,1.59,2385,19672,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.1888,0.3607,2025-06-20,0.01,107
2025-03-05 18:55:36,AAPL,CALL,74400.0,235.6146,237.5,2,1.99,2,372,4181,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.4073,0.3893,2025-03-07,0.01,2
2025-03-05 18:55:18,SPY,PUT,106386.0,580.615,577,8.94,8.93,8.94,119,26283,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.4406,0.2181,2025-03-21,0.01,16
2025-03-05 18:55:18,ORCL,PUT,154500.0,160.28,150,15.45,15.35,15.65,100,2520,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,-0.3356,0.388,2026-01-16,0.3,317
2025-03-05 18:55:11,SPY,PUT,491880.0,580.64,600,20.495,20.13,20.4,240,129,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.8451,0.178,2025-03-17,0.27,12
2025-03-05 18:55:10,SPY,PUT,455687.0,580.64,547,2.2784,2.28,2.3,2000,0,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.1381,0.2648,2025-03-21,0.02,16
2025-03-05 18:55:08,XLF,CALL,81000.0,50.035,51.5,0.27,0.26,0.27,3000,405,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.2445,0.2429,2025-03-14,0.01,9
2025-03-05 18:54:58,META,CALL,245365.0,652.855,630,35.0521,35,35.05,70,1909,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6906,0.3898,2025-03-21,0.05,16
2025-03-05 18:54:49,META,CALL,357510.0,652.795,630,35.05,34.95,35.05,102,1909,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6901,0.3904,2025-03-21,0.1,16
2025-03-05 18:54:44,TSLA,CALL,540000.0,274.6085,270,10.8,10.75,10.8,500,4216,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6061,0.9931,2025-03-07,0.05,2
2025-03-05 18:54:39,SPY,PUT,1795111.0,580.6,551,5.9837,5.94,5.98,3000,2769,Sweep,,TRUE,FALSE,FALSE,FALSE,FALSE,AA,-0.2273,0.2235,2025-04-17,0.04,43
2025-03-05 18:54:28,SPY,CALL,229927.0,580.575,600,2.2993,2.27,2.28,1000,73295,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.2025,0.1724,2025-03-21,0.01,16
2025-03-05 18:54:28,MSFT,CALL,392000.0,396.115,395,4.9,4.9,4.95,800,5272,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.5551,0.3506,2025-03-07,0.05,2
2025-03-05 18:54:26,BA,PUT,279000.0,161.535,135,9.3,8.95,9.3,300,21,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.2234,0.3697,2026-03-20,0.35,380
2025-03-05 18:54:22,SPY,PUT,187069.0,580.5845,581,2.0557,2.06,2.08,910,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.5342,0.4626,2025-03-05,0.02,0
2025-03-05 18:54:22,SPX,CALL,109580.0,5817.2099,5840,8.3015,8.3,8.4,132,17801,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.3015,0.4831,2025-03-05,0.1,0
2025-03-05 18:54:21,SPY,PUT,1127221.0,580.5597,549,5.6361,5.64,5.68,2000,8060,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.2155,0.2258,2025-04-17,0.04,43
2025-03-05 18:54:16,AVGO,PUT,123420.0,191.6173,192.5,12.1,12.1,12.15,102,295,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.4822,0.7261,2025-03-21,0.05,16
2025-03-05 18:54:09,SPX,PUT,1732500.0,5978.2584,5000,115.5,115.5,116.5,150,183694,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.1676,0.2314,2025-12-19,1,289
2025-03-05 18:54:04,TSLA,CALL,396000.0,274.46,250,39.6,39.6,39.75,100,8289,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.7064,0.6823,2025-04-17,0.15,43
2025-03-05 18:54:04,SPX,PUT,57500.0,5818.0996,5175,1.15,0.95,1.05,500,63,Block,,FALSE,FALSE,FALSE,TRUE,FALSE,AA,-0.0114,0.3738,2025-03-12,0.1,7
2025-03-05 18:54:03,SPY,CALL,247664.0,580.37,579,2.6746,2.63,2.65,926,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6156,0.4734,2025-03-05,0.02,0
2025-03-05 18:54:01,SPY,CALL,245909.0,580.475,579,2.7232,2.69,2.72,903,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6237,0.4747,2025-03-05,0.03,0
2025-03-05 18:53:59,SPY,CALL,242958.0,580.44,579,2.6995,2.66,2.7,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.6208,0.4751,2025-03-05,0.04,0
2025-03-05 18:53:57,SPY,CALL,248964.0,580.504,579,2.7299,2.7,2.73,912,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.6266,0.4724,2025-03-05,0.03,0
2025-03-05 18:53:54,SPY,CALL,242804.0,580.435,579,2.6978,2.66,2.69,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6209,0.4732,2025-03-05,0.03,0
2025-03-05 18:53:52,SPY,CALL,255003.0,580.3844,579,2.6646,2.62,2.65,957,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.6173,0.4708,2025-03-05,0.03,0
2025-03-05 18:53:50,SPY,CALL,238500.0,580.385,579,2.65,2.62,2.65,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6174,0.4707,2025-03-05,0.03,0
2025-03-05 18:53:48,SPY,CALL,237600.0,580.375,579,2.64,2.61,2.64,900,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6168,0.4696,2025-03-05,0.03,0
2025-03-05 18:53:43,AMD,PUT,3474926.0,100.9155,105,11.4988,11.35,11.5,3022,24265,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,-0.5007,0.4546,2025-06-20,0.15,107
2025-03-05 18:53:39,TSLA,CALL,173600.0,274.59,287.5,11.2,11.05,11.2,155,1108,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.4148,0.7063,2025-03-21,0.15,16
2025-03-05 18:53:37,IWM,PUT,287266.0,206.845,215,9.94,9.88,9.94,289,265316,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.7476,0.2687,2025-03-21,0.06,16
2025-03-05 18:53:35,SPY,PUT,194400.0,580.42,581,2.16,2.15,2.16,900,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,-0.5481,0.4642,2025-03-05,0.01,0
2025-03-05 18:53:32,SPX,CALL,51000.0,5814.8675,5850,5.1,5.1,5.2,100,4758,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.2096,0.4786,2025-03-05,0.1,0
2025-03-05 18:53:31,SPY,PUT,198900.0,580.32,581,2.21,2.22,2.24,900,2915,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.5567,0.4628,2025-03-05,0.02,0
2025-03-05 18:53:28,TSLA,PUT,142000.0,274.45,272.5,7.1,7.1,7.2,200,3598,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.4447,0.9771,2025-03-07,0.1,2
2025-03-05 18:53:27,SPY,PUT,211276.0,580.33,581,2.21,2.21,2.23,956,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.5557,0.4641,2025-03-05,0.02,0
2025-03-05 18:53:24,SPY,PUT,205421.0,580.2845,581,2.2328,2.23,2.26,920,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,-0.5588,0.4702,2025-03-05,0.03,0
2025-03-05 18:53:21,SPY,PUT,202231.0,580.335,581,2.247,2.21,2.23,900,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.5546,0.4697,2025-03-05,0.02,0
2025-03-05 18:53:19,SPY,PUT,214116.0,580.165,581,2.3273,2.29,2.32,920,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.569,0.4682,2025-03-05,0.03,0
2025-03-05 18:53:17,SPY,PUT,422813.0,580.175,581,2.3283,2.29,2.32,1816,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.568,0.4696,2025-03-05,0.03,0
2025-03-05 18:53:15,SPY,PUT,206310.0,580.2,581,2.2949,2.27,2.29,899,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.5665,0.4656,2025-03-05,0.02,0
2025-03-05 18:53:14,META,CALL,107500.0,652.035,650,10.75,10.75,10.95,100,3246,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.5471,0.4816,2025-03-07,0.2,2
2025-03-05 18:53:11,SPY,PUT,212190.0,580.26,581,2.2694,2.24,2.25,935,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.562,0.4614,2025-03-05,0.01,0
2025-03-05 18:53:08,SPY,PUT,206227.0,580.2,581,2.2889,2.27,2.28,901,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.5669,0.4629,2025-03-05,0.01,0
2025-03-05 18:53:07,MSFT,PUT,175500.0,395.76,330,13,13,13.05,135,97,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.187,0.2821,2026-03-20,0.05,380
2025-03-05 18:53:06,SPY,PUT,207240.0,580.155,581,2.2899,2.27,2.28,905,2915,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,-0.5717,0.4563,2025-03-05,0.01,0
2025-03-05 18:53:01,QQQ,PUT,605828.0,499.4055,445,3.11,3.11,3.17,1948,11514,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.1179,0.3056,2025-04-17,0.06,43
2025-03-05 18:52:59,SPY,CALL,237421.0,580.315,579,2.5612,2.59,2.6,927,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6127,0.465,2025-03-05,0.01,0
2025-03-05 18:52:57,SPY,CALL,234989.0,580.305,579,2.5766,2.58,2.6,912,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6121,0.4639,2025-03-05,0.02,0
2025-03-05 18:52:54,SPY,CALL,353636.0,580.335,579,2.5738,2.6,2.62,1374,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6145,0.4643,2025-03-05,0.02,0
2025-03-05 18:52:52,SPY,CALL,355917.0,580.29,579,2.5791,2.58,2.6,1380,4415,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,0.6103,0.4662,2025-03-05,0.02,0
2025-03-05 18:52:43,NVDA,CALL,76738.0,116.99,118,2.4996,2.47,2.5,307,13407,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,0.462,0.8213,2025-03-07,0.03,2
2025-03-05 18:52:32,TSLA,CALL,242890.0,274.57,270,10.7,10.7,10.85,227,4216,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.6061,0.9832,2025-03-07,0.15,2
2025-03-05 18:52:32,QQQ,CALL,125673.0,499.6699,479,23.7119,23.71,24.24,53,2,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,TB,0.815,0.3323,2025-03-13,0.53,8
2025-03-05 18:52:32,NVDA,CALL,171915.0,117.1043,110,10.95,10.95,11,157,25537,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,0.6975,0.6973,2025-03-21,0.05,16
2025-03-05 18:52:29,SPY,PUT,141418.0,580.63,580,1.5592,1.56,1.58,907,10505,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,BB,-0.4446,0.4635,2025-03-05,0.02,0
2025-03-05 18:52:29,QQQ,PUT,125800.0,499.7499,500,12.58,12.53,12.61,100,7731,Block,,FALSE,FALSE,FALSE,FALSE,FALSE,TA,-0.4816,0.2421,2025-03-31,0.08,26
2025-03-05 18:52:23,TSLA,CALL,106305.0,274.0546,265,18.65,18.5,18.65,57,1135,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.6347,0.7903,2025-03-14,0.15,9
2025-03-05 18:52:23,SPY,CALL,117376.0,580.245,581,5.24,5.21,5.24,224,1645,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.4918,0.3102,2025-03-07,0.03,2
2025-03-05 18:52:23,AAPL,PUT,121500.0,235.38,210,12.15,12.15,12.3,100,529,Block,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.2599,0.2857,2026-03-20,0.15,380
2025-03-05 18:52:22,SPY,CALL,120500.0,580.2349,579,6.3421,6.3,6.33,190,1084,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,AA,0.5488,0.3144,2025-03-07,0.03,2
2025-03-05 18:52:14,SPY,CALL,134355.0,580.4346,587,2.65,2.62,2.65,507,4515,Sweep,,FALSE,FALSE,FALSE,FALSE,FALSE,A,0.3204,0.2932,2025-03-07,0.03,2
2025-03-05 18:52:04,XLE,CALL,52500.0,84.9946,92,0.35,0.32,0.35,1500,670,Sweep,,FALSE,FALSE,FALSE,TRUE,FALSE,A,0.1278,0.2612,2025-03-31,0.03,26
2025-03-05 18:52:03,AMD,PUT,2771300.0,100.8856,135,37.45,37.45,37.5,740,11652,Sweep,,FALSE,FALSE,FALSE,FALSE,TRUE,B,-0.7239,0.4378,2025-12-19,0.05,289
